employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-58709186,Andrew,Ramos,Male,North Carolina,Raleigh,2023-08-08,IT,Software Developer,Bachelor,117634,Good,No,1982-11-23,
00-90563773,Daniel,Bell,Male,Ohio,Cleveland,2020-08-05,Sales,Sales Specialist,PhD,56238,Good,No,1995-11-29,
00-35263550,Renee,Garcia,Male,North Carolina,Raleigh,2020-11-04,IT,System Administrator,Bachelor,90230,Satisfactory,No,1970-10-10,
00-69184678,Ashley,Gutierrez,Female,North Carolina,Greensboro,2017-11-17,IT,IT Support Specialist,High School,56913,Needs Improvement,No,1992-07-30,
00-79818642,Manuel,Walker,Male,North Carolina,Charlotte,2021-06-07,Customer Service,Customer Service Representative,High School,64315,Satisfactory,Yes,1983-05-08,
00-51203548,Jacob,Jones,Female,North Carolina,Charlotte,2022-09-12,Customer Service,Customer Service Representative,Bachelor,61417,Good,Yes,1995-02-21,
00-29334363,Matthew,Lutz,Female,North Carolina,Greensboro,2023-11-29,Customer Service,Support Specialist,High School,55236,Good,Yes,1983-10-15,
00-50008582,Dustin,Kelley,Female,North Carolina,Charlotte,2023-04-15,Sales,Sales Representative,Bachelor,57365,Good,No,1995-10-03,
00-66195325,Felicia,Boyd,Male,Texas,San Antonio,2017-01-02,Operations,Logistics Coordinator,Bachelor,64525,Good,No,1987-12-28,
00-67960417,Kristen,Brown,Female,North Carolina,Raleigh,2017-06-10,Sales,Sales Specialist,Bachelor,64767,Good,Yes,1970-10-13,
00-97648386,Derek,Kelley,Female,North Carolina,Charlotte,2015-01-23,Operations,Logistics Coordinator,Bachelor,58733,Satisfactory,No,1982-04-02,
00-62837977,Kathleen,Ingram,Female,North Carolina,Charlotte,2023-09-02,Operations,Operations Analyst,Master,64586,Good,No,1995-05-16,
00-86428087,John,Santiago,Male,North Carolina,Charlotte,2020-01-22,IT,Software Developer,Master,98939,Satisfactory,No,1983-02-18,
00-65124840,Ebony,King,Male,Louisiana,Baton Rouge,2021-12-13,Operations,Inventory Specialist,High School,58629,Good,No,1996-01-02,
00-41815002,Tommy,Long,Female,North Carolina,Charlotte,2022-08-22,Operations,Inventory Specialist,High School,56580,Needs Improvement,Yes,2002-06-17,
00-83042937,Brittany,Cooper,Male,Georgia,Athens,2019-06-13,Sales,Sales Specialist,Bachelor,68279,Excellent,No,1974-02-26,
00-78003283,Dawn,Davis,Male,North Carolina,Raleigh,2018-12-17,IT,Software Developer,Master,91013,Good,No,2003-07-31,
00-31409951,Kristine,Osborne,Female,Texas,Dallas,2019-03-30,IT,IT Support Specialist,Bachelor,63149,Good,No,1982-06-09,
00-91308453,Patrick,Mathis,Female,Louisiana,Baton Rouge,2024-07-28,IT,Software Developer,Bachelor,97579,Good,Yes,1980-04-25,
00-71239544,Stephen,Simon,Male,North Carolina,Raleigh,2017-06-26,Customer Service,Support Specialist,Bachelor,62632,Satisfactory,No,1992-04-23,
00-54479716,Michael,Ray,Male,North Carolina,Raleigh,2016-12-17,Customer Service,Support Specialist,High School,65152,Needs Improvement,Yes,1982-01-31,
00-87159467,Edgar,Johnson,Male,Georgia,Savannah,2017-11-24,IT,IT Support Specialist,High School,56094,Good,No,1997-02-24,
00-74047091,Eugene,Lawrence,Female,North Carolina,Greensboro,2024-05-10,Marketing,Content Creator,Bachelor,63023,Good,No,1975-01-25,
00-87225256,Derrick,Taylor,Female,North Carolina,Raleigh,2020-05-18,IT,IT Support Specialist,Bachelor,59518,Good,No,1980-01-25,
00-28845113,Katherine,Carter,Female,Georgia,Athens,2022-08-08,Sales,Sales Representative,Bachelor,63624,Satisfactory,No,2002-06-28,
00-22336536,Krista,Dean,Male,New York,Rochester,2018-04-26,Customer Service,Help Desk Technician,High School,80967,Good,No,1969-06-22,
00-54937586,Scott,Preston,Male,North Carolina,Charlotte,2023-07-06,IT,Software Developer,Master,90837,Good,Yes,1998-03-05,
00-63152259,Jamie,Hernandez,Male,Georgia,Athens,2022-09-07,IT,System Administrator,Master,84403,Good,No,1987-11-23,
00-70081711,John,Carter,Female,Georgia,Athens,2015-10-02,Sales,Sales Specialist,Bachelor,57865,Excellent,No,1979-06-02,
00-69130576,Marc,Fisher,Male,North Carolina,Charlotte,2016-06-26,Operations,Logistics Coordinator,Bachelor,64939,Good,No,1999-11-30,
00-40580940,Brenda,Lutz,Female,North Carolina,Raleigh,2023-05-01,Operations,Operations Analyst,Master,80264,Satisfactory,No,1984-03-10,
00-12373112,Kelsey,Becker,Female,Texas,Dallas,2023-08-13,Sales,Sales Representative,Bachelor,65781,Excellent,Yes,1974-09-01,
00-20318664,Kayla,Alexander,Male,North Carolina,Charlotte,2024-12-28,Operations,Inventory Specialist,High School,61029,Satisfactory,No,1986-11-30,
00-64618062,Miguel,Bates,Male,North Carolina,Charlotte,2015-03-12,Sales,Sales Consultant,Master,95627,Satisfactory,No,1980-07-17,
00-55980969,Christopher,Simpson,Female,North Carolina,Charlotte,2017-01-20,Finance,Financial Analyst,Master,72003,Good,No,1997-12-06,
00-93805861,Mark,Valdez,Male,North Carolina,Raleigh,2021-06-29,HR,Recruiter,High School,55046,Good,No,1973-08-07,
00-90743635,Carolyn,Thompson,Female,North Carolina,Raleigh,2018-04-08,Customer Service,Help Desk Technician,Bachelor,76107,Satisfactory,Yes,1989-09-16,
00-77621129,Nicholas,Pearson,Female,North Carolina,Charlotte,2016-02-20,Customer Service,Support Specialist,Bachelor,64257,Excellent,Yes,1988-12-27,
00-29071402,Emma,Martinez,Male,Georgia,Athens,2020-03-22,Sales,Sales Specialist,PhD,54062,Good,Yes,1977-12-23,
00-84863665,David,Montgomery,Female,North Carolina,Greensboro,2017-04-11,Sales,Sales Representative,Bachelor,67291,Good,Yes,1968-11-16,
00-44167272,Wendy,Sanders,Female,North Carolina,Greensboro,2016-04-06,Sales,Sales Representative,Bachelor,74075,Satisfactory,No,1985-04-28,
00-82467684,Bruce,Flores,Female,North Carolina,Raleigh,2017-03-22,Customer Service,Customer Service Representative,High School,65949,Good,No,1977-04-01,
00-43368624,Preston,Hall,Female,Texas,San Antonio,2017-06-28,IT,Software Developer,Bachelor,87623,Good,No,1981-09-23,
00-42144402,Sandra,Holmes,Female,North Carolina,Raleigh,2023-11-01,Operations,Inventory Specialist,Bachelor,61315,Satisfactory,No,1993-01-17,
00-99890494,Frank,Lowery,Female,North Carolina,Charlotte,2024-05-17,Operations,Inventory Specialist,Bachelor,56865,Good,No,1985-01-13,
00-63931742,Justin,Arnold,Female,North Carolina,Charlotte,2018-05-18,HR,HR Coordinator,Bachelor,58489,Good,No,1974-07-04,
00-93845581,Katherine,Welch,Female,New York,Rochester,2017-06-28,Customer Service,Support Specialist,High School,58348,Good,Yes,1990-05-30,
00-70374200,Jason,Velasquez,Female,Ohio,Columbus,2019-07-10,Marketing,Content Creator,High School,60417,Satisfactory,No,1986-05-03,
00-73666509,Kristi,Foster,Female,Florida,Tampa,2018-01-04,Operations,Operations Analyst,Master,94805,Satisfactory,No,1972-01-14,
00-50025339,Tina,Evans,Male,Georgia,Atlanta,2017-11-05,IT,Software Developer,Bachelor,90949,Satisfactory,Yes,1975-02-11,
00-46244514,Mary,Sutton,Female,North Carolina,Greensboro,2017-10-29,IT,Software Developer,Master,87862,Good,No,1978-08-20,
00-69099609,Darlene,Guzman,Male,Georgia,Athens,2016-09-23,Sales,Sales Specialist,Master,58344,Good,Yes,1984-08-19,
00-14181595,Jessica,Miller,Male,North Carolina,Charlotte,2016-02-10,Finance,Accountant,Bachelor,92070,Good,No,1988-04-19,
00-31862724,Joel,Johnson,Male,North Carolina,Charlotte,2024-02-13,IT,IT Support Specialist,Bachelor,65576,Good,No,1986-05-04,
00-98335296,Oscar,Woodard,Female,Georgia,Athens,2015-05-26,HR,HR Manager,PhD,91462,Needs Improvement,No,1992-05-07,
00-65029921,Lance,Smith,Male,Ohio,Columbus,2021-05-30,IT,IT Support Specialist,High School,58332,Satisfactory,No,1961-11-05,
00-86297378,Billy,Kennedy,Male,North Carolina,Raleigh,2024-09-29,HR,HR Assistant,High School,57195,Excellent,No,1975-11-06,
00-83727664,Kevin,Hampton,Male,North Carolina,Raleigh,2017-08-21,Sales,Sales Specialist,PhD,58844,Good,No,1977-11-04,
00-58732693,Bailey,Smith,Male,North Carolina,Charlotte,2024-08-14,Operations,Operations Analyst,Bachelor,62929,Satisfactory,Yes,1993-08-09,
00-10570515,Brandon,Lawson,Male,North Carolina,Raleigh,2024-04-08,Customer Service,Help Desk Technician,Bachelor,101706,Good,No,1974-12-27,
00-78918407,Bryan,Mendoza,Male,North Carolina,Charlotte,2023-10-22,IT,Software Developer,Master,76105,Satisfactory,Yes,1994-08-02,
00-68901834,Laura,Bailey,Male,North Carolina,Charlotte,2015-06-08,Operations,Inventory Specialist,Bachelor,59462,Excellent,Yes,1996-06-21,
00-25785331,Kristina,Harris,Male,North Carolina,Raleigh,2022-02-19,Customer Service,Help Desk Technician,Bachelor,88052,Good,No,1979-06-03,
00-97866695,Kathryn,Bowman,Male,Louisiana,New Orleans,2015-01-09,Operations,Logistics Coordinator,Bachelor,62001,Satisfactory,Yes,1972-06-03,
00-50068331,Tara,Potter,Male,Georgia,Athens,2023-02-12,IT,Software Developer,Master,81561,Good,No,1967-05-12,
00-89259212,Jimmy,Medina,Male,Ohio,Cincinnati,2017-12-02,Operations,Logistics Coordinator,Bachelor,65123,Satisfactory,Yes,1994-01-19,
00-66447728,Christine,Hall,Male,North Carolina,Raleigh,2023-12-23,Customer Service,Help Desk Technician,High School,66309,Good,Yes,1980-09-25,
00-50450237,Jay,Becker,Male,Ohio,Cleveland,2018-02-22,Operations,Inventory Specialist,High School,61082,Good,Yes,1985-05-20,
00-39746642,Victoria,Sullivan,Male,North Carolina,Greensboro,2024-12-02,Sales,Sales Consultant,PhD,72274,Good,No,1984-11-23,
00-58836326,Stephen,Smith,Female,California,Los Angeles,2015-09-18,Sales,Sales Specialist,Bachelor,60553,Needs Improvement,No,1976-07-13,
00-73197840,Ashley,Wilson,Male,North Carolina,Charlotte,2019-01-08,Sales,Sales Specialist,Master,55921,Satisfactory,No,1977-11-27,
00-27733188,Roger,Wood,Female,North Carolina,Raleigh,2019-01-23,IT,IT Support Specialist,High School,63032,Satisfactory,Yes,1975-02-21,
00-45959238,Chase,Smith,Male,North Carolina,Raleigh,2023-06-04,Operations,Logistics Coordinator,Bachelor,61506,Good,No,1984-06-03,
00-88822909,Audrey,Martinez,Female,Ohio,Columbus,2017-05-11,Operations,Logistics Coordinator,Bachelor,59598,Excellent,Yes,1989-10-08,
00-30497328,Aaron,Love,Male,North Carolina,Raleigh,2019-07-16,IT,Software Developer,Master,91918,Good,Yes,1983-12-27,
00-17863575,Amber,Campbell,Female,Georgia,Athens,2016-01-21,IT,System Administrator,Master,98194,Good,Yes,2000-10-23,
00-96299274,John,Cooper,Female,North Carolina,Greensboro,2024-02-05,Operations,Operations Analyst,Bachelor,78662,Good,No,1990-04-30,
00-95485334,Alexis,Reyes,Male,Texas,Houston,2018-09-02,Operations,Operations Analyst,Master,66419,Good,Yes,1993-11-09,
00-11714860,Brenda,Fischer,Female,North Carolina,Greensboro,2018-06-27,Operations,Inventory Specialist,Bachelor,65629,Excellent,Yes,1969-10-01,
00-53023641,Alexandra,Oliver,Female,North Carolina,Raleigh,2018-07-07,Marketing,Marketing Coordinator,Bachelor,61085,Good,No,1979-06-20,
00-78473759,Joseph,Erickson,Female,North Carolina,Greensboro,2016-03-02,Operations,Inventory Specialist,Bachelor,65889,Excellent,Yes,1961-11-21,
00-79938119,David,Rowe,Male,Louisiana,Shreveport,2015-10-29,Customer Service,Support Specialist,High School,55149,Satisfactory,No,1979-11-14,
00-29629388,Heather,Robinson,Female,North Carolina,Raleigh,2019-01-16,Operations,Inventory Specialist,High School,55815,Good,No,1979-10-27,
00-15185763,Danielle,Holmes,Female,Georgia,Atlanta,2018-11-07,Marketing,Content Creator,Bachelor,61835,Good,No,1988-10-20,
00-64295832,Molly,Hill,Male,Ohio,Cincinnati,2024-07-26,Customer Service,Customer Service Representative,High School,67614,Satisfactory,No,1974-06-10,
00-23046289,Linda,Oneal,Male,California,Fresno,2017-01-12,Operations,Operations Analyst,Bachelor,72211,Good,No,1986-06-12,
00-21467184,Nicole,Patel,Male,North Carolina,Raleigh,2018-10-08,Sales,Sales Specialist,Bachelor,70792,Needs Improvement,No,1986-03-24,
00-35392813,Benjamin,Stewart,Female,Ohio,Cleveland,2018-01-12,Marketing,Content Creator,Bachelor,62114,Good,Yes,1972-11-22,
00-95909790,Jerry,Barker,Male,North Carolina,Greensboro,2024-08-25,Customer Service,Customer Service Representative,High School,60550,Satisfactory,Yes,1996-02-14,
00-78875749,Melissa,Cook,Female,North Carolina,Charlotte,2016-05-25,Operations,Inventory Specialist,Bachelor,64904,Good,No,1969-09-15,
00-38627081,Crystal,Fletcher,Male,Ohio,Columbus,2020-03-20,Customer Service,Support Specialist,Bachelor,64188,Good,No,1977-11-15,
00-86520825,Paul,Delgado,Male,Louisiana,Baton Rouge,2023-07-09,Customer Service,Customer Service Representative,Bachelor,70117,Good,Yes,1961-01-17,
00-58494873,Elizabeth,Freeman,Female,North Carolina,Greensboro,2016-02-12,Customer Service,Help Desk Technician,Bachelor,71596,Good,No,1989-06-19,
00-53111900,Erin,Adams,Female,North Carolina,Greensboro,2016-09-15,Finance,Financial Analyst,Master,96344,Good,No,1976-01-26,
00-86282416,Mackenzie,Walsh,Male,Ohio,Cincinnati,2015-04-27,Sales,Sales Consultant,PhD,97863,Good,No,1966-10-27,
00-57314446,Randy,Johnson,Male,North Carolina,Charlotte,2016-07-19,Operations,Inventory Specialist,Bachelor,62620,Good,No,1974-04-17,
00-89070464,Erik,Hernandez,Male,Louisiana,New Orleans,2018-10-25,HR,HR Coordinator,Bachelor,66576,Good,No,1989-11-16,
00-61689869,Lisa,Crawford,Female,Georgia,Savannah,2017-08-18,IT,Software Developer,Master,111684,Excellent,No,1974-12-07,
00-46903240,Linda,Bell,Male,Texas,Dallas,2024-04-28,Customer Service,Support Specialist,High School,57959,Good,No,1987-11-24,
00-24083801,James,Pacheco,Female,Ohio,Cleveland,2017-06-18,IT,IT Support Specialist,Bachelor,58244,Good,No,1972-03-09,
00-64554012,Anthony,Martinez,Female,North Carolina,Greensboro,2021-05-24,IT,System Administrator,Bachelor,82484,Satisfactory,No,1993-05-26,
00-51642138,Jessica,Reyes,Female,North Carolina,Raleigh,2022-10-02,Customer Service,Help Desk Technician,High School,60368,Good,No,1996-01-16,
00-66477671,Norma,Mcfarland,Male,North Carolina,Raleigh,2020-08-09,Operations,Logistics Coordinator,Bachelor,62210,Good,Yes,1972-06-26,
00-83590304,Dustin,Webb,Male,North Carolina,Greensboro,2018-11-30,Operations,Inventory Specialist,Bachelor,68383,Good,Yes,2003-06-17,
00-31216823,Brian,Smith,Female,Georgia,Savannah,2020-01-28,IT,IT Support Specialist,High School,62566,Good,Yes,1983-09-07,
00-54178175,Jesse,Hale,Male,Texas,Houston,2019-01-22,Customer Service,Customer Service Representative,Bachelor,66863,Good,No,1976-01-01,
00-61310350,Kristin,Molina,Male,North Carolina,Raleigh,2017-04-18,Operations,Inventory Specialist,Bachelor,60162,Good,No,1981-10-08,
00-30325555,Katherine,Gray,Female,North Carolina,Charlotte,2024-12-17,Operations,Operations Analyst,Bachelor,61228,Good,Yes,1998-11-24,
00-46766357,Robert,Brandt,Female,North Carolina,Raleigh,2023-05-23,Sales,Sales Consultant,PhD,102655,Good,Yes,1994-01-03,
00-61586101,Wendy,Hayden,Female,North Carolina,Raleigh,2024-08-18,Operations,Operations Analyst,Master,68547,Satisfactory,No,1966-02-08,
00-38900669,Mitchell,Hughes,Male,North Carolina,Greensboro,2022-11-17,IT,Software Developer,Bachelor,94656,Good,No,1982-06-22,
00-86944275,Holly,Ortega,Female,North Carolina,Greensboro,2024-10-23,Sales,Sales Specialist,Bachelor,61036,Good,No,1969-03-22,
00-57312718,Veronica,Miller,Male,Louisiana,Shreveport,2021-12-26,Operations,Inventory Specialist,High School,61118,Good,No,1988-12-10,
00-49241565,John,Brown,Male,North Carolina,Charlotte,2019-07-28,IT,Software Developer,Bachelor,81484,Needs Improvement,No,2001-09-16,
00-13820277,Carla,Murray,Female,Florida,Tampa,2016-11-27,Sales,Sales Representative,Bachelor,59569,Satisfactory,No,1970-08-29,
00-65893473,Daniel,Morton,Female,Georgia,Atlanta,2018-06-25,Operations,Logistics Coordinator,Bachelor,56290,Good,No,1989-07-28,
00-56532026,Amanda,Flores,Female,Ohio,Cincinnati,2019-09-12,HR,Recruiter,High School,65641,Satisfactory,No,1978-07-08,
00-38314970,Jeremy,Barnes,Male,California,San Francisco,2020-11-23,IT,System Administrator,Bachelor,100216,Excellent,Yes,1961-05-30,
00-91408951,Lawrence,Miller,Female,North Carolina,Raleigh,2024-06-28,Customer Service,Help Desk Technician,High School,55966,Satisfactory,No,1979-03-22,
00-84984968,Derrick,Weber,Male,North Carolina,Charlotte,2021-07-31,Sales,Sales Manager,PhD,84670,Satisfactory,No,1989-09-02,
00-44958208,Jason,Woodward,Female,Texas,San Antonio,2020-04-19,Operations,Logistics Coordinator,Bachelor,54011,Good,Yes,1990-08-14,
00-35140479,Robert,Nash,Female,North Carolina,Greensboro,2015-04-04,Operations,Inventory Specialist,High School,60841,Needs Improvement,No,1981-08-31,
00-51165995,Anna,Contreras,Male,Ohio,Columbus,2017-12-26,Operations,Operations Analyst,Bachelor,81930,Satisfactory,Yes,1985-10-08,
00-39914093,Michelle,Smith,Male,North Carolina,Charlotte,2024-12-08,IT,IT Support Specialist,Bachelor,66910,Good,No,1985-12-11,
00-28872626,Edward,Watson,Male,North Carolina,Greensboro,2024-04-03,Sales,Sales Representative,Bachelor,62647,Satisfactory,Yes,1998-03-14,
00-12487350,Andrew,Browning,Male,North Carolina,Charlotte,2016-12-11,Sales,Sales Specialist,PhD,57176,Good,No,1986-09-13,
00-85612229,Bruce,Thompson,Male,North Carolina,Raleigh,2016-10-06,Sales,Sales Representative,Bachelor,75103,Good,No,1992-09-12,
00-84619412,Sergio,Garcia,Male,North Carolina,Raleigh,2024-08-30,IT,Software Developer,Bachelor,91750,Good,Yes,1979-09-29,
00-56550495,Jose,Joseph,Female,North Carolina,Greensboro,2016-06-22,Sales,Sales Specialist,PhD,70558,Satisfactory,No,1996-06-17,
00-38495803,Jocelyn,Marks,Male,North Carolina,Greensboro,2023-02-19,Finance,Accounts Payable Specialist,Bachelor,70733,Good,No,1987-06-07,
00-42904666,Pamela,Herman,Female,Texas,Houston,2017-11-06,Operations,Inventory Specialist,Bachelor,56270,Excellent,No,1990-05-30,
00-35010052,Lisa,Clark,Female,Ohio,Columbus,2023-02-28,Operations,Inventory Specialist,High School,65488,Good,No,1970-01-26,
00-34957917,Joseph,Chang,Male,New York,New York City,2019-01-18,Operations,Inventory Specialist,High School,61509,Good,Yes,1989-07-13,
00-61681000,Charles,Ray,Female,North Carolina,Greensboro,2018-06-24,Customer Service,Help Desk Technician,High School,83365,Good,No,2003-06-30,
00-25931167,Melissa,Manning,Female,Texas,Dallas,2020-01-08,Customer Service,Help Desk Technician,Bachelor,76304,Good,Yes,1979-06-13,
00-75073810,Jennifer,Kirby,Female,Georgia,Atlanta,2023-10-08,IT,IT Support Specialist,Bachelor,57966,Satisfactory,No,1992-07-15,
00-54639727,Jeffrey,Ortega,Male,Georgia,Athens,2022-04-24,Operations,Logistics Coordinator,Bachelor,67552,Good,No,1986-05-10,
00-85362728,Kim,Padilla,Female,North Carolina,Charlotte,2022-09-02,Customer Service,Support Specialist,Bachelor,57150,Satisfactory,No,1970-03-31,
00-97364072,Michelle,Medina,Female,Georgia,Atlanta,2024-03-03,IT,IT Support Specialist,Bachelor,64399,Satisfactory,No,1982-04-10,
00-22156188,Jessica,Bauer,Male,North Carolina,Greensboro,2024-09-11,Marketing,Marketing Coordinator,Bachelor,66187,Satisfactory,Yes,1989-09-22,
00-27848320,Lynn,White,Female,North Carolina,Greensboro,2023-09-03,IT,Software Developer,Master,88352,Good,No,1971-10-15,
00-95805380,Dillon,Stein,Male,North Carolina,Greensboro,2022-04-15,Operations,Inventory Specialist,High School,60440,Excellent,Yes,2002-02-10,
00-15321649,Savannah,Buckley,Male,North Carolina,Charlotte,2017-12-09,Sales,Sales Consultant,PhD,94345,Good,No,1972-05-14,
00-27234250,Marvin,Terry,Female,North Carolina,Raleigh,2020-11-14,Sales,Sales Representative,Bachelor,67670,Satisfactory,No,1960-10-19,
